run,herd ID,herd type ID,herd type,species ID,herd size,farm ID,lat,long,LGA ID,region ID,mega-region ID,jurisdiction ID,risk category,biosecurity weight,unused,unused,day infected,infection pathway,source herd ID,source jurisdiction ID,day clinical,day diagnosed,reason diagnosed,day culled,reason culled,day vaccinated,day immune,last day infected,prevalence,seroprevalence,num sero+,lacto-prevalence
7,25641,2,beef intensive,1,91,25641,-38.1212,145.913,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,57641,6,dairy,1,128,57641,-38.1025,145.911,159,8,3,2,0.0,1.0,0,0,25,local,53612,2,26,33,SP,36,IP,22,29,36,0.0000,0.0000,0,0.0000
7,58409,6,dairy,1,92,58409,-36.3257,144.935,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,25899,2,beef intensive,1,69,25899,-38.1222,145.904,159,8,3,2,0.0,1.0,0,0,34,local,57670,2,35,36,ARP,39,IP,-1,-1,39,0.0000,0.0000,0,0.0000
7,25900,2,beef intensive,1,111,25900,-38.0957,145.955,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,20785,2,beef intensive,1,133,20785,-36.3107,144.876,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,57393,6,dairy,1,184,57393,-38.1143,145.88,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,25653,2,beef intensive,1,125,25653,-38.1061,145.951,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,57653,6,dairy,1,150,57653,-38.1073,145.946,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,20790,2,beef intensive,1,103,20790,-36.3372,144.875,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,23,ARP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
7,25667,2,beef intensive,1,138,25667,-38.0841,145.92,159,8,3,2,0.0,1.0,0,0,25,local,53612,2,26,33,SP,36,IP,22,29,36,0.0000,0.0000,0,0.0000
7,25924,2,beef intensive,1,38,25924,-38.1333,145.928,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,57670,6,dairy,1,353,57670,-38.1113,145.908,159,8,3,2,0.0,1.0,0,0,25,local,53612,2,26,32,SP,35,IP,22,29,35,0.0000,0.0000,0,0.0000
7,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,9,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,57416,6,dairy,1,337,57416,-38.1345,145.874,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58698,6,dairy,1,144,58698,-36.3171,144.631,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,25931,2,beef intensive,1,103,25931,-38.1174,145.883,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58445,6,dairy,1,502,58445,-36.3275,144.918,165,9,3,2,0.0,1.0,0,0,14,local,20807,2,16,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
7,57422,6,dairy,1,421,57422,-38.0838,145.937,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,58447,6,dairy,1,215,58447,-36.3243,144.906,165,9,3,2,0.0,1.0,0,0,18,local,58448,2,19,23,SP,26,IP,21,28,26,0.0000,0.0000,0,0.0000
7,57424,6,dairy,1,166,57424,-38.1062,145.885,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,57680,6,dairy,1,482,57680,-38.0964,145.923,159,8,3,2,0.0,1.0,0,0,25,local,53612,2,26,31,SP,34,IP,22,29,34,0.0000,0.0000,0,0.0000
7,58448,6,dairy,1,184,58448,-36.3245,144.925,165,9,3,2,0.0,1.0,0,0,9,local,20773,2,10,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
7,25684,2,beef intensive,1,54,25684,-38.1056,145.903,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,58455,6,dairy,1,237,58455,-36.3047,144.921,165,9,3,2,0.0,1.0,0,0,20,local,58448,2,21,22,ARP,25,IP,21,-1,25,0.0000,0.0000,0,0.0000
7,58711,6,dairy,1,79,58711,-36.2995,144.652,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,57433,6,dairy,1,334,57433,-38.081,145.904,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,17,local,58357,2,18,23,SP,27,IP,-1,-1,27,0.0000,0.0000,0,0.0000
7,214621,5,mixed sheep,2,742,202307,-36.3286,145.553,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
7,214620,4,mixed beef,1,88,202307,-36.3286,145.553,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
7,57440,6,dairy,1,275,57440,-38.1443,145.903,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,57442,6,dairy,1,175,57442,-38.1093,145.949,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,58471,6,dairy,1,365,58471,-36.3182,144.887,165,9,3,2,0.0,1.0,0,0,20,local,20807,2,21,22,ARP,25,IP,21,-1,25,0.0000,0.0000,0,0.0000
7,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,21,local,58357,2,22,23,ARP,27,IP,21,28,27,0.0000,0.0000,0,0.0000
7,58728,6,dairy,1,195,58728,-36.398,144.707,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,53612,3,feedlot,1,3335,53612,-38.097,145.921,159,8,3,2,0.0,1.0,0,0,13,saleyard,20773,2,14,21,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
7,58480,6,dairy,1,441,58480,-36.3164,144.949,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,25969,2,beef intensive,1,105,25969,-38.1302,145.892,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58486,6,dairy,1,510,58486,-36.3284,144.915,165,9,3,2,0.0,1.0,0,0,20,local,58448,2,21,21,SP,24,IP,-1,-1,24,0.0000,0.0000,0,0.0000
7,21112,2,beef intensive,1,172,21112,-36.3503,145.564,181,9,3,2,0.0,1.0,0,0,13,saleyard,20773,2,15,22,SP,27,IP,-1,-1,27,0.0000,0.0000,0,0.0000
7,20858,2,beef intensive,1,40,20858,-36.33,144.931,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,20861,2,beef intensive,1,30,20861,-36.33,144.952,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,58494,6,dairy,1,383,58494,-36.3246,144.903,165,9,3,2,0.0,1.0,0,0,19,local,20807,2,20,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
7,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,7,local,64828,2,9,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
7,25733,2,beef intensive,1,30,25733,-38.1362,145.906,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,57477,6,dairy,1,175,57477,-38.146,145.894,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,224651,4,mixed beef,1,101,209070,-34.229,138.432,371,10,3,4,0.0,1.0,0,0,24,local,48037,4,25,30,SP,33,IP,23,30,33,0.0000,0.0000,0,0.0000
7,225161,5,mixed sheep,2,581,209378,-35.7676,139.768,367,10,3,4,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,29,-1,0.0000,0.0000,0,0.0000
7,225160,4,mixed beef,1,271,209378,-35.7676,139.768,367,10,3,4,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,29,-1,0.0000,0.0000,0,0.0000
7,26002,2,beef intensive,1,50,26002,-38.1192,145.933,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,214423,5,mixed sheep,2,560,202208,-36.39,144.697,165,9,3,2,0.0,1.0,0,0,21,local,214422,2,26,19,DCP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
7,214422,4,mixed beef,1,81,202208,-36.39,144.697,165,9,3,2,0.0,1.0,0,0,14,saleyard,20767,2,16,19,DCP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
7,57496,6,dairy,1,359,57496,-38.1315,145.882,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,57498,6,dairy,1,175,57498,-38.0749,145.931,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,214431,5,mixed sheep,2,386,202212,-36.3795,144.694,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,214430,4,mixed beef,1,79,202212,-36.3795,144.694,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,21152,2,beef intensive,1,140,21152,-36.3519,145.552,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,57504,6,dairy,1,471,57504,-38.0919,145.897,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,214435,5,mixed sheep,2,575,202214,-36.3957,144.724,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,214434,4,mixed beef,1,85,202214,-36.3957,144.724,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,8610,2,beef intensive,1,73,8610,-33.3906,146.543,78,9,3,1,0.0,1.0,0,0,14,saleyard,20767,2,16,18,DCP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,48037,2,beef intensive,1,128,48037,-34.2234,138.451,371,10,3,4,0.0,1.0,0,0,13,saleyard,20773,2,14,22,SP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
7,57511,6,dairy,1,390,57511,-38.145,145.896,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,26026,2,beef intensive,1,67,26026,-38.1065,145.943,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,224680,4,mixed beef,1,105,209099,-34.2268,138.459,371,10,3,4,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,25775,2,beef intensive,1,60,25775,-38.0843,145.911,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,25777,2,beef intensive,1,102,25777,-38.1332,145.918,159,8,3,2,0.0,1.0,0,0,39,local,25899,2,40,46,SP,49,IP,37,44,49,0.0000,0.0000,0,0.0000
7,214449,5,mixed sheep,2,456,202221,-36.3791,144.674,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,229041,5,mixed sheep,2,1178,211687,-34.229,138.432,371,10,3,4,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,214448,4,mixed beef,1,72,202221,-36.3791,144.674,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
7,26042,2,beef intensive,1,85,26042,-38.077,145.917,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,25792,2,beef intensive,1,86,25792,-38.0865,145.929,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,57540,6,dairy,1,205,57540,-38.132,145.931,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,21194,2,beef intensive,1,58,21194,-36.3627,145.588,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,21195,2,beef intensive,1,135,21195,-36.3408,145.541,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,57548,6,dairy,1,429,57548,-38.1316,145.925,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,229070,5,mixed sheep,2,902,211716,-34.2268,138.459,371,10,3,4,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,20689,2,beef intensive,1,96,20689,-36.3558,144.867,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,48337,2,beef intensive,1,175,48337,-35.7721,139.798,367,10,3,4,0.0,1.0,0,0,14,saleyard,20767,2,16,18,DCP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,58330,6,dairy,1,268,58330,-36.3692,144.887,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,21214,2,beef intensive,1,40,21214,-36.3484,145.531,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,57571,6,dairy,1,338,57571,-38.1334,145.873,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58339,6,dairy,1,486,58339,-36.333,144.869,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,58340,6,dairy,1,455,58340,-36.3454,144.862,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,58349,6,dairy,1,336,58349,-36.381,144.928,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
7,25840,2,beef intensive,1,64,25840,-38.1325,145.888,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58352,6,dairy,1,298,58352,-36.3725,144.889,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,25841,2,beef intensive,1,90,25841,-38.11,145.921,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
7,57585,6,dairy,1,173,57585,-38.1226,145.887,159,8,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,37,44,-1,0.0000,0.0000,0,0.0000
7,58357,6,dairy,1,357,58357,-36.362,144.901,165,9,3,2,0.0,1.0,0,0,10,local,64828,2,11,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
7,20726,2,beef intensive,1,52,20726,-36.3033,144.9,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
7,25847,2,beef intensive,1,98,25847,-38.091,145.923,159,8,3,2,0.0,1.0,0,0,24,local,53612,2,25,33,SP,36,IP,22,29,36,0.0000,0.0000,0,0.0000
7,58359,6,dairy,1,212,58359,-36.3005,144.923,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
7,58621,6,dairy,1,407,58621,-36.3038,144.633,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,7938,2,beef intensive,1,300,7938,-35.1835,143.411,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,64516,7,pigs small,3,2,64516,-35.1708,143.418,135,9,3,1,0.0,0.8,0,0,3,saleyard,64828,2,0,29,DCP,31,IP,-1,-1,31,0.0000,0.0000,0,0.0000
8,56069,6,dairy,1,100,56069,-35.8881,145.751,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,58375,6,dairy,1,122,58375,-36.3416,144.878,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58381,6,dairy,1,575,58381,-36.3676,144.943,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,59661,6,dairy,1,239,59661,-35.8318,143.966,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,32,39,-1,0.0000,0.0000,0,0.0000
8,8464,2,beef intensive,1,38,8464,-35.8713,145.752,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,20753,2,beef intensive,1,48,20753,-36.33,144.873,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,15897,2,beef intensive,1,59,15897,-35.8685,145.741,12,9,3,1,0.0,1.0,0,0,19,direct,21406,2,21,29,SP,32,IP,-1,-1,32,0.0000,0.0000,0,0.0000
8,58393,6,dairy,1,377,58393,-36.3875,144.89,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
8,58650,6,dairy,1,253,58650,-36.1521,144.537,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,30,-1,0.0000,0.0000,0,0.0000
8,20763,2,beef intensive,1,30,20763,-36.3759,144.858,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
8,21023,2,beef intensive,1,161,21023,-36.3178,144.746,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,58911,6,dairy,1,154,58911,-36.2926,145.608,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,21024,2,beef intensive,1,178,21024,-36.2911,144.774,165,9,3,2,0.0,1.0,0,0,11,local,64825,2,12,18,SP,21,IP,-1,-1,21,0.0000,0.0000,0,0.0000
8,59683,6,dairy,1,637,59683,-35.8178,143.962,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,20773,2,beef intensive,1,113,20773,-36.3494,144.921,165,9,3,2,0.0,1.0,0,0,8,local,64828,2,9,18,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
8,20774,2,beef intensive,1,150,20774,-36.3837,144.863,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,25,32,-1,0.0000,0.0000,0,0.0000
8,58409,6,dairy,1,92,58409,-36.3257,144.935,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58410,6,dairy,1,298,58410,-36.2674,144.806,165,9,3,2,0.0,1.0,0,0,26,local,20722,2,27,34,SP,37,IP,24,31,37,0.0000,0.0000,0,0.0000
8,20781,2,beef intensive,1,140,20781,-36.2764,144.82,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
8,59700,6,dairy,1,435,59700,-35.8159,143.894,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,31,38,-1,0.0000,0.0000,0,0.0000
8,20790,2,beef intensive,1,103,20790,-36.3372,144.875,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,54583,6,dairy,1,1,54583,-35.1701,143.423,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,64825,7,pigs small,3,285,64825,-36.2941,144.778,165,9,3,2,0.0,0.8,0,0,3,saleyard,64828,2,5,18,SP,20,IP,-1,-1,20,0.0000,0.0000,0,0.0000
8,64828,7,pigs small,3,497,64828,-36.3539,144.911,165,9,3,2,0.0,0.8,0,0,0,seeding,0,-1,1,23,DCP,25,IP,-1,-1,25,0.0000,0.0000,0,0.0000
8,214589,5,mixed sheep,2,647,202291,-36.3017,145.653,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
8,214588,4,mixed beef,1,99,202291,-36.3017,145.653,181,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,30,-1,0.0000,0.0000,0,0.0000
8,130113,10,smallholder,4,6,130113,-36.2818,144.768,165,9,3,2,0.0,1.0,0,0,11,local,64825,2,13,22,SP,24,IP,-1,-1,24,0.0000,0.0000,0,0.0000
8,20807,2,beef intensive,1,90,20807,-36.3329,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,81481,9,sheep,2,994,81481,-36.3769,144.89,165,9,3,2,0.0,1.0,0,0,17,local,58357,2,20,28,ARP,30,IP,-1,-1,30,0.0000,0.0000,0,0.0000
8,220747,5,mixed sheep,2,199,206635,-35.8107,143.889,174,10,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,31,38,-1,0.0000,0.0000,0,0.0000
8,55373,6,dairy,1,420,55373,-35.8591,145.749,12,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,37,-1,0.0000,0.0000,0,0.0000
8,58445,6,dairy,1,502,58445,-36.3275,144.918,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58447,6,dairy,1,215,58447,-36.3243,144.906,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58448,6,dairy,1,184,58448,-36.3245,144.925,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,213593,4,mixed beef,1,299,201678,-35.8107,143.889,174,10,3,2,0.0,1.0,0,0,22,airborne,66029,2,23,30,SP,33,IP,-1,-1,33,0.0000,0.0000,0,0.0000
8,20827,2,beef intensive,1,113,20827,-36.3746,144.897,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,123231,10,smallholder,4,5,123231,-36.2884,144.772,165,9,3,2,0.0,1.0,0,0,29,local,20722,2,31,31,ARP,33,IP,-1,-1,33,0.0000,0.0000,0,0.0000
8,58472,6,dairy,1,291,58472,-36.3815,144.911,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58473,6,dairy,1,365,58473,-36.2744,144.786,165,9,3,2,0.0,1.0,0,0,24,local,20722,2,25,25,ARP,28,IP,23,30,28,0.0000,0.0000,0,0.0000
8,58486,6,dairy,1,510,58486,-36.3284,144.915,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,195706,4,mixed beef,1,3,191469,-35.1746,143.434,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,214395,5,mixed sheep,2,565,202194,-36.141,144.509,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
8,195707,5,mixed sheep,2,15,191469,-35.1746,143.434,135,9,3,1,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,30,38,-1,0.0000,0.0000,0,0.0000
8,214394,4,mixed beef,1,77,202194,-36.141,144.509,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,23,31,-1,0.0000,0.0000,0,0.0000
8,20858,2,beef intensive,1,40,20858,-36.33,144.931,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,22,29,-1,0.0000,0.0000,0,0.0000
8,58494,6,dairy,1,383,58494,-36.3246,144.903,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,21,28,-1,0.0000,0.0000,0,0.0000
8,58495,6,dairy,1,140,58495,-36.2642,144.799,165,9,3,2,0.0,1.0,0,0,-1,,-1,-1,-1,-1,,-1,,24,31,-1,0.0000,0.0000,0,0.0000
8,64896,7,pigs small,3,147,64896,-36.2817,145.636,201,9,3,2,0.0,0.8,0,0,10,indirect,64825,2,12,20,SP,22,IP,-1,-1,22,0.0000,0.0000,0,0.0000
8,20865,2,beef intensive,1,40,20865,-36.3478,144.895,165,9,3,2,0.0,1.0,0,0,9,local,64828,2,11,20,SP,23,IP,-1,-1,23,0.0000,0.0000,0,0.0000
